prov_code,prov_name,cant_code,cant_name,parr_code,parr_name,urbana
21.0,Sucumbios,2101.0,Lago Agrio,210156.0,Pacayacu,False
21.0,Sucumbios,2101.0,Lago Agrio,210157.0,Jambeli,False
21.0,Sucumbios,2101.0,Lago Agrio,210158.0,Santa Cecilia,False
21.0,Sucumbios,2101.0,Lago Agrio,210160.0,10 De Agosto,False
21.0,Sucumbios,2102.0,Gonzalo Pizarro,210250.0,Lumbaqui,True
21.0,Sucumbios,2102.0,Gonzalo Pizarro,210251.0,El Reventador,False
21.0,Sucumbios,2102.0,Gonzalo Pizarro,210252.0,Gonzalo Pizarro,False
21.0,Sucumbios,2102.0,Gonzalo Pizarro,210254.0,Puerto Libre,False
21.0,Sucumbios,2103.0,Putumayo,210350.0,Puerto El Carmen Del Putumayo,True
21.0,Sucumbios,2103.0,Putumayo,210351.0,Palma Roja,False
21.0,Sucumbios,2103.0,Putumayo,210353.0,Puerto Rodriguez,False
21.0,Sucumbios,2103.0,Putumayo,210354.0,Santa Elena,False
21.0,Sucumbios,2104.0,Shushufindi,210450.0,Shushufindi,True
21.0,Sucumbios,2104.0,Shushufindi,210451.0,Limoncocha,False
21.0,Sucumbios,2104.0,Shushufindi,210452.0,Pañacocha,False
21.0,Sucumbios,2104.0,Shushufindi,210453.0,San Roque (Cab. En San Vicente),False
21.0,Sucumbios,2104.0,Shushufindi,210454.0,San Pedro De Los Cofanes,False
21.0,Sucumbios,2104.0,Shushufindi,210455.0,Siete De Julio,False
21.0,Sucumbios,2105.0,Sucumbios,210550.0,La Bonita,True
21.0,Sucumbios,2105.0,Sucumbios,210551.0,El Playon De San Francisco,False
21.0,Sucumbios,2105.0,Sucumbios,210552.0,La Sofia,False
21.0,Sucumbios,2105.0,Sucumbios,210553.0,Rosa Florida,False
21.0,Sucumbios,2105.0,Sucumbios,210554.0,Santa Barbara,False
21.0,Sucumbios,2106.0,Cascales,210650.0,El Dorado De Cascales,True
21.0,Sucumbios,2106.0,Cascales,210651.0,Santa Rosa De Sucumbios,False
21.0,Sucumbios,2106.0,Cascales,210652.0,Sevilla,False
21.0,Sucumbios,2107.0,Cuyabeno,210750.0,Tarapoa,True
21.0,Sucumbios,2107.0,Cuyabeno,210751.0,Cuyabeno,False
21.0,Sucumbios,2107.0,Cuyabeno,210752.0,Aguas Negras,False
22.0,Orellana,2201.0,Orellana,220150.0,Puerto Francisco De Orellana (El Coca),True
22.0,Orellana,2201.0,Orellana,220151.0,Dayuma,False
22.0,Orellana,2201.0,Orellana,220152.0,Taracoa (Nueva Esperanza: Yuca),False
22.0,Orellana,2201.0,Orellana,220153.0,Alejandro Labaka,False
22.0,Orellana,2201.0,Orellana,220154.0,El Dorado,False
22.0,Orellana,2201.0,Orellana,220155.0,El Eden,False
22.0,Orellana,2201.0,Orellana,220156.0,Garcia Moreno,False
22.0,Orellana,2201.0,Orellana,220157.0,Ines Arango (Cab. En Western),False
22.0,Orellana,2201.0,Orellana,220158.0,La Belleza,False
22.0,Orellana,2201.0,Orellana,220159.0,Nuevo Paraiso (Cab. En Union ),False
22.0,Orellana,2201.0,Orellana,220160.0,San Jose De Guayusa,False
22.0,Orellana,2201.0,Orellana,220161.0,San Luis De Armenia,False
22.0,Orellana,2202.0,Aguarico,220250.0,Nuevo Rocafuerte,True
22.0,Orellana,2202.0,Aguarico,220251.0,Capitan Augusto Rivadeneyra,False
22.0,Orellana,2202.0,Aguarico,220252.0,Cononaco,False
22.0,Orellana,2202.0,Aguarico,220253.0,Santa Maria De Huiririma,False
22.0,Orellana,2202.0,Aguarico,220254.0,Tiputini,False
22.0,Orellana,2202.0,Aguarico,220255.0,Yasuni,False
22.0,Orellana,2203.0,La Joya De Los Sachas,220350.0,La Joya De Los Sachas,True
22.0,Orellana,2203.0,La Joya De Los Sachas,220351.0,Enokanqui,False
22.0,Orellana,2203.0,La Joya De Los Sachas,220352.0,Pompeya,False
22.0,Orellana,2203.0,La Joya De Los Sachas,220353.0,San Carlos,False
22.0,Orellana,2203.0,La Joya De Los Sachas,220354.0,San Sebastian Del Coca,False
22.0,Orellana,2203.0,La Joya De Los Sachas,220355.0,Lago San Pedro,False
22.0,Orellana,2203.0,La Joya De Los Sachas,220356.0,Rumipamba,False
22.0,Orellana,2203.0,La Joya De Los Sachas,220357.0,Tres De Noviembre,False
22.0,Orellana,2203.0,La Joya De Los Sachas,220358.0,Union Milagreña,False
22.0,Orellana,2204.0,Loreto,220450.0,Loreto,True
22.0,Orellana,2204.0,Loreto,220451.0,Avila (Cab. En Huiruno),False
22.0,Orellana,2204.0,Loreto,220452.0,Puerto Murialdo,False
22.0,Orellana,2204.0,Loreto,220453.0,San Jose De Payamino,False
22.0,Orellana,2204.0,Loreto,220454.0,San Jose De Dahuano,False
22.0,Orellana,2204.0,Loreto,220455.0,San Vicente De Huaticocha,False
23.0,Santo Domingo De Los Tsachilas,2301.0,Santo Domingo,230101.0,Abraham Calazacón,True
23.0,Santo Domingo De Los Tsachilas,2301.0,Santo Domingo,230102.0,Bombolí,True
23.0,Santo Domingo De Los Tsachilas,2301.0,Santo Domingo,230103.0,Chiguilpe,True
23.0,Santo Domingo De Los Tsachilas,2301.0,Santo Domingo,230104.0,Río Toachi,True
23.0,Santo Domingo De Los Tsachilas,2301.0,Santo Domingo,230105.0,Río Verde,True
23.0,Santo Domingo De Los Tsachilas,2301.0,Santo Domingo,230106.0,Santo Domingo De Los Colorados,True
23.0,Santo Domingo De Los Tsachilas,2301.0,Santo Domingo,230107.0,Zaracay,True
23.0,Santo Domingo De Los Tsachilas,2301.0,Santo Domingo,230150.0,"Santo Domingo De Los Colorados, Cabecera Cantonal",True
23.0,Santo Domingo De Los Tsachilas,2301.0,Santo Domingo,230151.0,Alluriquin,False
23.0,Santo Domingo De Los Tsachilas,2301.0,Santo Domingo,230152.0,Puerto Limon,False
23.0,Santo Domingo De Los Tsachilas,2301.0,Santo Domingo,230153.0,Luz De America,False
23.0,Santo Domingo De Los Tsachilas,2301.0,Santo Domingo,230154.0,San Jacinto Del Bua,False
23.0,Santo Domingo De Los Tsachilas,2301.0,Santo Domingo,230155.0,Valle Hermoso,False
23.0,Santo Domingo De Los Tsachilas,2301.0,Santo Domingo,230156.0,El Esfuerzo,False
23.0,Santo Domingo De Los Tsachilas,2301.0,Santo Domingo,230157.0,Santa Maria Del Toachi,False
23.0,Santo Domingo De Los Tsachilas,2302.0,La Concordia,230250.0,La Concordia,True
23.0,Santo Domingo De Los Tsachilas,2302.0,La Concordia,230251.0,Monterrey,False
23.0,Santo Domingo De Los Tsachilas,2302.0,La Concordia,230252.0,La Villegas,False
23.0,Santo Domingo De Los Tsachilas,2302.0,La Concordia,230253.0,Plan Piloto,False
24.0,Santa Elena,2401.0,Santa Elena,240101.0,Ballenita,True
24.0,Santa Elena,2401.0,Santa Elena,240102.0,Santa Elena,True
24.0,Santa Elena,2401.0,Santa Elena,240150.0,"Santa Elena, Cabecera Cantonal",True
24.0,Santa Elena,2401.0,Santa Elena,240151.0,Atahualpa,False
24.0,Santa Elena,2401.0,Santa Elena,240152.0,Colonche,False
24.0,Santa Elena,2401.0,Santa Elena,240153.0,Chanduy,False
24.0,Santa Elena,2401.0,Santa Elena,240154.0,Manglaralto,False
24.0,Santa Elena,2401.0,Santa Elena,240155.0,Simon Bolivar (Julio Moreno),False
24.0,Santa Elena,2401.0,Santa Elena,240156.0,San Jose De Ancon,False
24.0,Santa Elena,2402.0,La Libertad,240250.0,La Libertad,True
24.0,Santa Elena,2403.0,Salinas,240301.0,Carlos Espinoza Larrea,True
24.0,Santa Elena,2403.0,Salinas,240302.0,General Alberto Enríquez Gallo,True
24.0,Santa Elena,2403.0,Salinas,240303.0,Vicente  Rocafuerte,True
24.0,Santa Elena,2403.0,Salinas,240304.0,Santa Rosa,True
24.0,Santa Elena,2403.0,Salinas,240350.0,"Salinas, Cabecera Cantonal",True
24.0,Santa Elena,2403.0,Salinas,240351.0,Anconcito,False
24.0,Santa Elena,2403.0,Salinas,240352.0,Jose Luis Tamayo (Muey),False
90.0,Zona En Estudio,9001.0,Las Golondrinas,900151.0,Las Golondrinas,False
90.0,Zona En Estudio,9003.0,Zonas No Delimitadas,900351.0,Manga Del Cura,False
90.0,Zona En Estudio,9004.0,El Piedrero,900451.0,El Piedrero,False
90.0,Zona En Estudio,9005.0,Santa Rosa De Agua Clara,900551.0,Santa Rosa De Agua Clara,False
90.0,Zona En Estudio,9006.0,Juval,900651.0,Juval,False
90.0,Zona En Estudio,9007.0,Abdon Calderon,900751.0,Abdon Calderon,False
,,,,,,False
